date,product,state,country,type,route,tons,usd
1999-09-01,soybean_meal,SP,Netherlands,Export,Sea,15750,1992375
1999-09-01,soybean_meal,SP,Poland,Export,Sea,15189.325,2118151
1999-09-01,soybean_meal,SP,Thailand,Export,Sea,17044,2633998
1999-09-01,soybean_oil,MG,Bolivia,Export,Other,10.71,7140
1999-09-01,soybean_oil,MG,Bolivia,Export,Other,49.77,33180
1999-09-01,soybean_oil,MS,Bolivia,Export,Other,3.06,1995
1999-09-01,soybean_oil,MS,Bolivia,Export,Other,64.923,41570
1999-09-01,soybean_oil,MT,Bolivia,Export,Ground,6.617,4653
1999-09-01,soybean_oil,MT,Bolivia,Export,Other,32.601,20971
1999-09-01,soybean_oil,MT,India,Export,Sea,1000,385000
1999-09-01,soybean_oil,MT,Iran,Export,Sea,1500,522000
1999-09-01,soybean_oil,PE,Argentina,Import,Sea,5000,1725000
1999-09-01,soybean_oil,PE,Peru,Export,Air,158.078,114480
1999-09-01,soybean_oil,PE,Peru,Export,Sea,49.71,31500
1999-09-01,soybean_oil,PR,Angola,Export,Sea,8.25,11050
1999-09-01,soybean_oil,PR,Argentina,Import,Sea,965,597866
1999-09-01,soybean_oil,PR,China,Export,Sea,1250,511737
1999-09-01,soybean_oil,PR,Hong Kong,Export,Sea,1000,411000
1999-09-01,soybean_oil,PR,Hong Kong,Export,Sea,1500,554476
1999-09-01,soybean_oil,PR,India,Export,Sea,2900,1336750
1999-09-01,soybean_oil,PR,India,Export,Sea,4000,1631500
1999-09-01,soybean_oil,PR,India,Export,Sea,9220,3805180
1999-09-01,soybean_oil,PR,Iran,Export,Sea,6000,2486500
1999-09-01,soybean_oil,PR,Iran,Export,Sea,9500,3857190
1999-09-01,soybean_oil,PR,Netherlands,Export,Sea,4500,2002500
1999-09-01,soybean_oil,PR,Nigeria,Export,Sea,2850,1339500
1999-09-01,soybean_oil,PR,Paraguay,Export,Ground,11.7,13806
1999-09-01,soybean_oil,PR,Paraguay,Export,Ground,46.48,27132
1999-09-01,soybean_oil,PR,Paraguay,Export,Other,19.298,17833
1999-09-01,soybean_oil,PR,Paraguay,Export,Other,21.96,12521
1999-09-01,soybean_oil,PR,Paraguay,Export,Other,45.552,31789
1999-09-01,soybean_oil,PR,Paraguay,Export,Other,139.849,90099
1999-09-01,soybean_oil,PR,Paraguay,Import,Ground,4500,1742910
1999-09-01,soybean_oil,PR,Taiwan,Export,Sea,4750,1757500
1999-09-01,soybean_oil,PR,United Arab Emirates,Export,Sea,1500,6e+05
1999-09-01,soybean_oil,RJ,Portugal,Import,Sea,18.32,27000
1999-09-01,soybean_oil,RS,Bangladesh,Export,Sea,422.173,182978
1999-09-01,soybean_oil,RS,China,Export,Sea,18150,6840984
1999-09-01,soybean_oil,RS,Cyprus,Export,Sea,3000,1032060
1999-09-01,soybean_oil,RS,Egypt,Export,Sea,4000,1580000
1999-09-01,soybean_oil,RS,Iran,Export,Sea,6400,2242260
1999-09-01,soybean_oil,RS,Morocco,Export,Sea,4600,1817440
1999-09-01,soybean_oil,RS,Uruguay,Export,Ground,26,11570
1999-09-01,soybean_oil,SC,Iran,Export,Sea,7500,3250195
1999-09-01,soybean_oil,SP,Argentina,Export,Sea,9.2,7790
1999-09-01,soybean_oil,SP,Cuba,Export,Sea,347.771,229893
1999-09-01,soybean_oil,SP,Paraguay,Export,Ground,57.463,36604
1999-09-01,soybean_oil,SP,Paraguay,Import,Ground,500,180000
1999-09-01,soybean_oil,SP,Portugal,Import,Sea,18.32,31800
1999-09-01,soybeans,GO,Cuba,Export,Sea,399,144678
1999-09-01,soybeans,GO,Germany,Export,Sea,2275.784,493562
1999-09-01,soybeans,GO,Germany,Export,Sea,3985,702875
1999-09-01,soybeans,GO,Italy,Export,Sea,620,136921
1999-09-01,soybeans,GO,Netherlands,Export,Sea,1650,267993
1999-09-01,soybeans,GO,Netherlands,Export,Sea,26847.57,4949268
1999-09-01,soybeans,MA,Croatia,Export,Sea,1500,270000
1999-09-01,soybeans,MA,Japan,Export,Sea,38850,6959978
1999-09-01,soybeans,MA,Netherlands,Export,Sea,22500,4354375
1999-09-01,soybeans,MA,Thailand,Export,Sea,8800,1572207
1999-09-01,soybeans,MG,Germany,Export,Sea,12018.696,2024091
1999-09-01,soybeans,MG,Netherlands,Export,Sea,18900,3311756
1999-09-01,soybeans,MG,Spain,Export,Sea,16711.3,2917943
1999-09-01,soybeans,MS,Belgium,Export,Sea,2000,328000
1999-09-01,soybeans,MS,United Kingdom,Export,Sea,2500,443105
1999-09-01,soybeans,MT,Belgium,Export,Sea,4587.019,811338
1999-09-01,soybeans,MT,Bolivia,Export,River,12977.311,1638904
1999-09-01,soybeans,MT,China,Export,Sea,2500,456550
1999-09-01,soybeans,MT,Germany,Export,Sea,6588.461,1085232
1999-09-01,soybeans,MT,Italy,Export,Sea,1662.578,279795
1999-09-01,soybeans,MT,Japan,Export,Sea,4633.41,815526
1999-09-01,soybeans,MT,Netherlands,Export,Sea,5574.875,1007913
1999-09-01,soybeans,MT,Netherlands,Export,Sea,7330.094,1282629
1999-09-01,soybeans,MT,Netherlands,Export,Sea,50000,8930500
1999-09-01,soybeans,MT,United Kingdom,Export,Sea,3101.648,530382
1999-09-01,soybeans,MT,United Kingdom,Export,Sea,4084.212,728425
1999-09-01,soybeans,PI,Japan,Export,Sea,15750,2821613
1999-09-01,soybeans,PR,Belgium,Export,Sea,26209.457,4688950
1999-09-01,soybeans,PR,Germany,Export,Sea,84373.345,14845083
1999-09-01,soybeans,PR,Italy,Export,Sea,34898.362,6083290
1999-09-01,soybeans,PR,Japan,Export,Sea,164.04,72052
1999-09-01,soybeans,PR,Netherlands,Export,Sea,38955.237,6865521
1999-09-01,soybeans,PR,Paraguay,Import,Ground,5099.765,748955
1999-09-01,soybeans,PR,Paraguay,Import,Ground,17500,2511740
1999-09-01,soybeans,PR,Paraguay,Import,Ground,28000,3853700
1999-09-01,soybeans,PR,Spain,Export,Sea,35857.962,6140791
1999-09-01,soybeans,PR,Thailand,Export,Sea,5345.376,942835
1999-09-01,soybeans,PR,United Kingdom,Export,Sea,22269.012,4040676
1999-09-01,soybeans,RS,Spain,Export,Sea,63290.173,11135079
1999-09-01,soybeans,SC,Germany,Export,Sea,2000,349440
1999-09-01,soybeans,SC,Spain,Export,Sea,2000,355320
1999-09-01,soybeans,SP,Belgium,Export,Sea,21.6,39528
1999-09-01,soybeans,SP,Belgium,Export,Sea,390,63960
1999-09-01,soybeans,SP,Germany,Export,Sea,11000,1819421
1999-09-01,soybeans,SP,Japan,Export,Sea,17000,2985880
1999-09-01,soybeans,SP,Netherlands,Export,Sea,1368.224,211830
1999-09-01,soybeans,SP,Spain,Export,Sea,17383.198,2813246
1999-09-01,soybeans,SP,United States,Export,Sea,36,65880
1999-09-01,sugar,MG,Germany,Import,Air,0.025,402
1999-09-01,sugar,MG,Nigeria,Export,Sea,500,74715
1999-09-01,sugar,MS,Djibouti,Export,Sea,4500,693000
1999-09-01,sugar,MS,India,Export,Sea,6400,985600
1999-09-01,sugar,MS,Nigeria,Export,Sea,7000,1225000
1999-09-01,sugar,MS,Paraguay,Export,Ground,1028.5,151551
1999-09-01,sugar,MS,Somalia,Export,Sea,1800,277200
1999-09-01,sugar,MT,Bolivia,Export,Ground,17.1,2736
1999-09-01,sugar,MT,Bolivia,Export,Other,4158.57,647940
1999-09-01,sugar,MT,Peru,Export,Other,9,1657
1999-09-01,sugar,PR,Angola,Export,Sea,2500,414250
1999-09-01,sugar,PR,Canada,Export,Sea,473.5,84304
1999-09-01,sugar,PR,Chile,Export,Sea,1224,190896
1999-09-01,sugar,PR,Cote D'Ivore,Export,Sea,3000,512100
1999-09-01,sugar,PR,Ecuador,Export,Sea,240,41760
1999-09-01,sugar,PR,Gambia,Export,Sea,7000,1446932
1999-09-01,sugar,PR,Mexico,Export,Sea,559,98384
1999-09-01,sugar,PR,Nigeria,Export,Sea,7000,1215000
1999-09-01,sugar,PR,Nigeria,Export,Sea,12900,2390932
1999-09-01,sugar,PR,Spain,Export,Sea,301,53097
1999-09-01,sugar,PR,Sri Lanka,Export,Sea,5755.75,834584
1999-09-01,sugar,PR,Uruguay,Export,Ground,27,4698
1999-09-01,sugar,RJ,Djibouti,Export,Sea,7000,1078000
1999-09-01,sugar,RJ,Somalia,Export,Sea,7300,1122550
1999-09-01,sugar,RJ,Sri Lanka,Export,Sea,3000,399000
1999-09-01,sugar,RJ,United States,Import,Air,0,880
1999-09-01,sugar,RS,Uruguay,Export,Ground,15,3170
1999-09-01,sugar,SC,Angola,Export,Sea,21.5,6343
1999-09-01,sugar,SC,Chile,Export,Sea,450,81900
1999-09-01,sugar,SC,Dominican Republic,Export,Sea,4283.5,777455
1999-09-01,sugar,SC,Ghana,Export,Sea,5000,910450
1999-09-01,sugar,SC,Italy,Export,Sea,1017.5,199278
1999-09-01,sugar,SC,Lebanon,Export,Sea,64.5,12578
1999-09-01,sugar,SC,Nigeria,Export,Sea,9000,1638810
1999-09-01,sugar,SP,Angola,Export,Sea,20,3937
1999-09-01,sugar,SP,Angola,Export,Sea,200,45200
1999-09-01,sugar,SP,Canada,Export,Sea,322.5,60611
1999-09-01,sugar,SP,Chile,Export,Ground,720,129564
1999-09-01,sugar,SP,Chile,Export,Sea,1390,269330
1999-09-01,sugar,SP,Dominican Republic,Export,Sea,5600,1023512
1999-09-01,sugar,SP,Egypt,Export,Sea,32036,5420049
1999-09-01,sugar,SP,France,Import,Sea,1,1116
1999-09-01,sugar,SP,Gambia,Export,Sea,7,1075375
1999-09-01,sugar,SP,Germany,Export,Sea,43.8,18722
1999-09-01,sugar,SP,Ghana,Export,Sea,4000,660000
1999-09-01,sugar,SP,Ghana,Export,Sea,7520,1091200
1999-09-01,sugar,SP,Greece,Export,Sea,164,36304
1999-09-01,sugar,SP,India,Export,Sea,10400,1765800
1999-09-01,sugar,SP,India,Export,Sea,25650,4091225
1999-09-01,sugar,SP,Indonesia,Export,Sea,14000,2146850
1999-09-01,sugar,SP,Iran,Export,Sea,15000,2565000
1999-09-01,sugar,SP,Jordan,Export,Sea,14000,2030000
1999-09-01,sugar,SP,Kenya,Export,Sea,7500,1102500
1999-09-01,sugar,SP,Libya,Export,Sea,6000,1113292
1999-09-01,sugar,SP,Mauritania,Export,Sea,6480,1036916
1999-09-01,sugar,SP,Mexico,Export,Sea,19200,2810940
1999-09-01,sugar,SP,Nigeria,Export,Sea,3100,496000
1999-09-01,sugar,SP,Nigeria,Export,Sea,16000,2526655
1999-09-01,sugar,SP,Somalia,Export,Sea,6300,911673
1999-09-01,sugar,SP,Somalia,Export,Sea,6500,969000
1999-09-01,sugar,SP,Spain,Export,Sea,21.5,9245
1999-09-01,sugar,SP,Sri Lanka,Export,Sea,15638.75,2147619
1999-09-01,sugar,SP,Switzerland,Export,Sea,107.5,46225
1999-09-01,sugar,SP,Syria,Export,Sea,25000,4845960
1999-09-01,sugar,SP,Tunisia,Export,Sea,20000,3673918
1999-09-01,sugar,SP,United Kingdom,Export,Sea,150.5,64715
1999-09-01,sugar,SP,United States,Export,Sea,430,118250
1999-09-01,sugar,SP,Yemen,Export,Sea,14000,2170000
1999-09-01,sugar,SP,Yemen,Export,Sea,21700,3583780
1999-10-01,corn,BA,Argentina,Import,Sea,42,11180
1999-10-01,corn,CE,Argentina,Import,Ground,81.09,22245
1999-10-01,corn,CE,Argentina,Import,Sea,8834.17,829878
1999-10-01,corn,ES,Argentina,Import,Ground,162,38880
1999-10-01,corn,GO,Argentina,Import,Ground,429.33,90025
1999-10-01,corn,MG,Peru,Export,Sea,26.385,60150
1999-10-01,corn,MT,Peru,Export,Other,96,12033
1999-10-01,corn,PA,Argentina,Import,Ground,133,20222
1999-10-01,corn,PB,Argentina,Import,Sea,4200,401100
1999-10-01,corn,PB,Argentina,Import,Sea,14601.985,1365286
1999-10-01,corn,PE,Argentina,Import,Sea,11822,1200145
1999-10-01,corn,PR,Argentina,Import,Ground,1161.069,347425
1999-10-01,corn,PR,Bolivia,Export,Ground,0.05,23
1999-10-01,corn,PR,Bolivia,Export,Ground,56.835,88827
1999-10-01,corn,PR,Paraguay,Export,Other,3.84,2406
1999-10-01,corn,PR,Paraguay,Import,Ground,2500,185625
1999-10-01,corn,RO,Bolivia,Export,Other,1.7,178
1999-10-01,corn,RS,Argentina,Import,Ground,16.175,2426
1999-10-01,corn,RS,Argentina,Import,Ground,81.4,21869
1999-10-01,corn,RS,Argentina,Import,Sea,2945,284929
1999-10-01,corn,RS,Japan,Export,Sea,30,28402
1999-10-01,corn,RS,Paraguay,Import,Ground,980.44,69611
1999-10-01,corn,RS,Paraguay,Import,Ground,6000,481200
1999-10-01,corn,SC,Paraguay,Import,Ground,6000,444000
1999-10-01,corn,SC,Paraguay,Import,Ground,7000,560000
1999-10-01,corn,SE,Argentina,Import,Ground,27,6210
1999-10-01,corn,SP,Argentina,Export,Air,3.45,8146
1999-10-01,corn,SP,Argentina,Import,Ground,552.3,117945
1999-10-01,corn,SP,Bolivia,Export,Ground,38.757,71943
1999-10-01,corn,SP,Bolivia,Export,Ground,64.588,117332
1999-10-01,corn,SP,Paraguay,Import,Ground,1000,67000
1999-10-01,corn,SP,Paraguay,Import,Ground,4000,287500
1999-10-01,soybean_meal,BA,Croatia,Export,Sea,5000,728350
1999-10-01,soybean_meal,BA,France,Export,Sea,20175.6,2743882
1999-10-01,soybean_meal,BA,Hungary,Export,Sea,15151.2,2185379
1999-10-01,soybean_meal,BA,Japan,Export,Sea,19330.7,2779211
1999-10-01,soybean_meal,BA,Netherlands,Export,Sea,23744.6,3628296
1999-10-01,soybean_meal,GO,Netherlands,Export,Sea,4709.1,692238
1999-10-01,soybean_meal,MG,Netherlands,Export,Sea,5000,774585
1999-10-01,soybean_meal,MS,France,Export,Sea,19110,2940647
1999-10-01,soybean_meal,MT,Belgium,Export,Sea,16144,2373168
1999-10-01,soybean_meal,MT,France,Export,Sea,5000,702700
1999-10-01,soybean_meal,MT,France,Export,Sea,5250,874325
1999-10-01,soybean_meal,MT,Germany,Export,Sea,6300,1055565
1999-10-01,soybean_meal,MT,Japan,Export,Sea,11445,1312055
1999-10-01,soybean_meal,MT,Netherlands,Export,Sea,9318.328,1540786
1999-10-01,soybean_meal,MT,Netherlands,Export,Sea,50193.6,7035127
1999-10-01,soybean_meal,MT,South Korea,Export,Sea,601.205,91864
1999-10-01,soybean_meal,PR,China,Export,Sea,41194.085,6816343
1999-10-01,soybean_meal,PR,France,Export,Sea,129765.615,18268153
1999-10-01,soybean_meal,PR,Germany,Export,Sea,25984.87,3980984
1999-10-01,soybean_meal,PR,Hungary,Export,Sea,19078.676,2637181
1999-10-01,soybean_meal,PR,Ireland,Export,Sea,15643.864,2502977
1999-10-01,soybean_meal,PR,Italy,Export,Sea,30034.775,4960183
1999-10-01,soybean_meal,PR,Netherlands,Export,Sea,111792.216,16762299
1999-10-01,soybean_meal,PR,Paraguay,Import,Ground,1000,155000
1999-10-01,soybean_meal,PR,South Korea,Export,Sea,137786.505,20244953
1999-10-01,soybean_meal,PR,Spain,Export,Sea,15221.385,2391264
1999-10-01,soybean_meal,PR,Thailand,Export,Sea,18990.438,3036624
1999-10-01,soybean_meal,PR,Turkey,Export,Sea,12780.08,1752976
1999-10-01,soybean_meal,PR,United Kingdom,Export,Sea,17250,2856315
1999-10-01,soybean_meal,PR,United Kingdom,Export,Sea,21355.632,3192974
1999-10-01,soybean_meal,RS,Australia,Export,Sea,16.5,9601
1999-10-01,soybean_meal,RS,Indonesia,Export,Sea,18950,2743850
1999-10-01,soybean_meal,RS,Italy,Export,Sea,3750,645750
1999-10-01,soybean_meal,RS,Japan,Export,Sea,20475,2971705
1999-10-01,soybean_meal,RS,Malaysia,Export,Sea,10000,1440050
1999-10-01,soybean_meal,RS,South Korea,Export,Sea,15937.994,2372599
1999-10-01,soybean_meal,RS,Spain,Export,Sea,80469.818,11360489
1999-10-01,soybean_meal,RS,Taiwan,Export,Sea,10,4510
1999-10-01,soybean_meal,RS,United Kingdom,Export,Sea,10220.924,1584243
1999-10-01,soybean_meal,RS,Uruguay,Export,Ground,105,17535
1999-10-01,soybean_meal,SC,Chile,Export,Sea,19800,2913102
1999-10-01,soybean_meal,SC,France,Export,Sea,66709,9895443
1999-10-01,soybean_meal,SC,Germany,Export,Sea,42375,6058691
1999-10-01,soybean_meal,SC,Paraguay,Import,Ground,7000,897620
1999-10-01,soybean_meal,SC,United Kingdom,Export,Sea,19050,3041686
1999-10-01,soybean_meal,SP,Belgium,Export,Sea,2569.462,422279
1999-10-01,soybean_meal,SP,France,Export,Sea,42870.635,6946248
1999-10-01,soybean_meal,SP,Ireland,Export,Sea,26400,4685208
1999-10-01,soybean_meal,SP,Netherlands,Export,Sea,735.03,98494
1999-10-01,soybean_oil,MG,Bolivia,Export,Other,122.58,81720
1999-10-01,soybean_oil,MS,Bolivia,Export,Other,133.254,85624
1999-10-01,soybean_oil,MT,Bangladesh,Export,Sea,10000,3818600
1999-10-01,soybean_oil,MT,Bolivia,Export,Other,8.271,5845
1999-10-01,soybean_oil,MT,Bolivia,Export,Other,75.33,49031
1999-10-01,soybean_oil,MT,China,Export,Sea,16000,7165700
1999-10-01,soybean_oil,MT,India,Export,Sea,5000,2061600
1999-10-01,soybean_oil,MT,Iran,Export,Sea,11000,4286782
1999-10-01,soybean_oil,PE,Argentina,Import,Sea,4000,1612000
1999-10-01,soybean_oil,PR,Bangladesh,Export,Sea,8000,3092010
1999-10-01,soybean_oil,PR,China,Export,Sea,7500,2916540
1999-10-01,soybean_oil,PR,Hong Kong,Export,Sea,2000,830000
1999-10-01,soybean_oil,PR,Hong Kong,Export,Sea,2000,940000
1999-10-01,soybean_oil,PR,India,Export,Sea,7000,2734420
1999-10-01,soybean_oil,PR,India,Export,Sea,11295.47,4875995
1999-10-01,soybean_oil,PR,Iran,Export,Sea,1000,421160
1999-10-01,soybean_oil,PR,Iran,Export,Sea,14840,5609741
1999-10-01,soybean_oil,PR,Malaysia,Export,Sea,4500,1944390
1999-10-01,soybean_oil,PR,Malaysia,Export,Sea,7000,3745000
1999-10-01,soybean_oil,PR,Netherlands,Export,Sea,6000,2250000
1999-10-01,soybean_oil,PR,Netherlands,Export,Sea,10700,4601000
1999-10-01,soybean_oil,PR,Pakistan,Export,Sea,4000,1684640
1999-10-01,soybean_oil,PR,Paraguay,Export,Ground,46.48,27132
1999-10-01,soybean_oil,PR,Paraguay,Export,Ground,50.039,45559
1999-10-01,soybean_oil,PR,Paraguay,Export,Other,406.99,279732
1999-10-01,soybean_oil,PR,Paraguay,Import,Ground,4000,1586000
1999-10-01,soybean_oil,PR,South Africa,Export,Sea,6000,2571720
1999-10-01,soybean_oil,RJ,Portugal,Import,Sea,6.412,8750
1999-10-01,soybean_oil,RS,China,Export,Sea,14350,5429735
1999-10-01,soybean_oil,RS,India,Export,Sea,9000,3467802
1999-10-01,soybean_oil,RS,Iran,Export,Sea,11450,4527090
1999-10-01,soybean_oil,SC,Bangladesh,Export,Sea,500,180450
1999-10-01,soybean_oil,SC,Iran,Export,Sea,19000,7662171
1999-10-01,soybean_oil,SP,Angola,Export,Sea,711.35,454069
1999-10-01,soybean_oil,SP,Argentina,Export,Sea,2.208,2268
1999-10-01,soybean_oil,SP,Iran,Export,Sea,3560,1337890
1999-10-01,soybean_oil,SP,Paraguay,Export,Ground,47.29,29851
1999-10-01,soybean_oil,SP,Paraguay,Export,Other,59.202,37712
1999-10-01,soybean_oil,SP,Paraguay,Import,Ground,250,1e+05
1999-10-01,soybean_oil,SP,South Korea,Import,Sea,0.675,206
1999-10-01,soybeans,GO,Belgium,Export,Sea,2700,612144
1999-10-01,soybeans,GO,Cuba,Export,Sea,371.5,134706
1999-10-01,soybeans,GO,Italy,Export,Sea,1000,223600
1999-10-01,soybeans,GO,Japan,Export,Sea,45994.22,8252869
1999-10-01,soybeans,GO,Netherlands,Export,Sea,350,56847
1999-10-01,soybeans,GO,Netherlands,Export,Sea,8429.5,1505340
1999-10-01,soybeans,MA,Morocco,Export,Sea,116.26,21624
1999-10-01,soybeans,MG,Japan,Export,Sea,3000,501570
1999-10-01,soybeans,MG,Spain,Export,Sea,17902.4,3257869
1999-10-01,soybeans,MS,Paraguay,Export,Ground,159.06,42542
1999-10-01,soybeans,MS,Uruguay,Export,River,5000,1053850
1999-10-01,soybeans,MT,Belgium,Export,Sea,2100,380646
1999-10-01,soybeans,MT,Bolivia,Export,Ground,27,11745
1999-10-01,soybeans,MT,Bolivia,Export,Ground,643.69,114591
1999-10-01,soybeans,MT,Bolivia,Export,Ground,2574.15,407863
1999-10-01,soybeans,MT,Bolivia,Export,River,10605.48,1279559
1999-10-01,soybeans,MT,Italy,Export,Sea,4823.508,838136
1999-10-01,soybeans,MT,United Kingdom,Export,Sea,6402.648,1165470
1999-10-01,soybeans,PR,Belgium,Export,Sea,20560.764,4021544
1999-10-01,soybeans,PR,Cayman Islands,Export,Sea,1000,174540
1999-10-01,soybeans,PR,Germany,Export,Sea,4100,756251
1999-10-01,soybeans,PR,Italy,Export,Sea,38416.12,7265223
1999-10-01,soybeans,PR,Netherlands,Export,Sea,11261.776,1987981
1999-10-01,soybeans,PR,Paraguay,Export,Ground,486,128304
1999-10-01,soybeans,PR,Paraguay,Export,Ground,1690.73,457548
1999-10-01,soybeans,PR,Paraguay,Import,Ground,3900.235,575995
1999-10-01,soybeans,PR,Paraguay,Import,Ground,9000,1309905
1999-10-01,soybeans,PR,Paraguay,Import,Ground,14000,2084580
1999-10-01,soybeans,PR,Thailand,Export,Sea,8742.284,1538442
1999-10-01,soybeans,PR,United Kingdom,Export,Sea,70320.962,12755539
1999-10-01,soybeans,PR,Uruguay,Export,Ground,594,160380
1999-10-01,soybeans,RS,Paraguay,Export,Ground,962,261271
1999-10-01,soybeans,RS,Spain,Export,Sea,44537.244,8120310
1999-10-01,soybeans,SC,Paraguay,Export,Ground,27,7290
1999-10-01,soybeans,SC,Uruguay,Export,Ground,432,116640
1999-10-01,soybeans,SP,Belgium,Export,Sea,7000,1186270
1999-10-01,sugar,ES,Sri Lanka,Export,Sea,14000,2075500
1999-10-01,sugar,MS,Paraguay,Export,Ground,870,126597
1999-10-01,sugar,MT,Bolivia,Export,Other,5.6,896
1999-10-01,sugar,MT,Bolivia,Export,Other,4415.09,744899
1999-10-01,sugar,MT,Peru,Export,River,992.1,164429
1999-10-01,sugar,MT,Peru,Export,River,1680,252000
1999-10-01,sugar,PR,Canada,Export,Sea,323,55215
1999-10-01,sugar,PR,Djibouti,Export,Sea,3000,441000
1999-10-01,sugar,PR,Dominican Republic,Export,Sea,7116.5,1337372
1999-10-01,sugar,PR,Ecuador,Export,Sea,240,42600
1999-10-01,sugar,PR,Mexico,Export,Sea,1269,205167
1999-10-01,sugar,PR,Spain,Export,Sea,93.5,16236
1999-10-01,sugar,RJ,Cote D'Ivore,Export,Sea,5500,872300
1999-10-01,sugar,RJ,Gambia,Export,Sea,7500,1132500
1999-10-01,sugar,RJ,Mexico,Export,Sea,192,30720
1999-10-01,sugar,RJ,Sri Lanka,Export,Sea,11000,1573000
1999-10-01,sugar,SC,Angola,Export,Sea,21.5,6020
1999-10-01,sugar,SC,Canada,Export,Sea,110.88,25392
1999-10-01,sugar,SC,Jamaica,Export,Sea,43,10320
1999-10-01,sugar,SP,Algeria,Export,Sea,7000,1050000
1999-10-01,sugar,SP,Angola,Export,Sea,516,79271
1999-10-01,sugar,SP,Canada,Export,Sea,1572,286486
1999-10-01,sugar,SP,Chile,Export,Sea,790,157930
1999-10-01,sugar,SP,Djibouti,Export,Sea,2500,367500
1999-10-01,sugar,SP,Djibouti,Export,Sea,7000,1057000
1999-10-01,sugar,SP,Dominican Republic,Export,Sea,14500,2396890
1999-10-01,sugar,SP,Ecuador,Export,Air,7,2450
1999-10-01,sugar,SP,Egypt,Export,Sea,73750,11898195
1999-10-01,sugar,SP,Gambia,Export,Sea,6000,1038540
1999-10-01,sugar,SP,Ghana,Export,Sea,14000,2352000
1999-10-01,sugar,SP,Greece,Export,Sea,311,59971
1999-10-01,sugar,SP,India,Export,Sea,13000,1794000
1999-10-01,sugar,SP,India,Export,Sea,14000,1839700
1999-10-01,sugar,SP,India,Export,Sea,14000,2142000
1999-10-01,sugar,SP,Iran,Export,Sea,15000,2541100
1999-10-01,sugar,SP,Japan,Export,Sea,40,22000
1999-10-01,sugar,SP,Jordan,Export,Sea,21000,3550400
1999-10-01,sugar,SP,Libya,Export,Sea,8500,1402500
1999-10-01,sugar,SP,Mali,Export,Sea,12000,2029920
1999-10-01,sugar,SP,Mauritania,Export,Sea,14000,2399135
1999-10-01,sugar,SP,Netherlands,Export,Sea,490,210700
1999-10-01,sugar,SP,Nigeria,Export,Sea,8000,1384720
1999-10-01,sugar,SP,Nigeria,Export,Sea,14000,2282000
1999-10-01,sugar,SP,Pakistan,Export,Sea,16500,2689500
1999-10-01,sugar,SP,Somalia,Export,Sea,5000,695000
1999-10-01,sugar,SP,Somalia,Export,Sea,5430,819930
1999-10-01,sugar,SP,Somalia,Export,Sea,7000,1057000
1999-10-01,sugar,SP,Spain,Export,Sea,61.17,13008
1999-10-01,sugar,SP,Sri Lanka,Export,Sea,12750,2078250
1999-10-01,sugar,SP,Syria,Export,Sea,1300,198744
1999-10-01,sugar,SP,United Kingdom,Export,Sea,150.5,64715
1999-10-01,sugar,SP,Uruguay,Export,Ground,75,14625
1999-11-01,corn,BA,Argentina,Import,Sea,65.002,17350
1999-11-01,corn,GO,Argentina,Import,Ground,1132.34,194653
